,Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
4710,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Petrol,860000.0,41000,4,Gulbarga
4711,Maruti Suzuki,SX4,VXi,Manual,Petrol,265000.0,94000,10,Kharar
4712,Maruti Suzuki,SX4,VXi,Manual,Petrol,145000.0,83000,15,Sangli
4713,Maruti Suzuki,Ciaz,VXi[2014-2017],Manual,Petrol,390000.0,103000,9,Coimbatore
4714,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,225000.0,100000,13,Ahmedabad
4715,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,295000.0,100000,10,Noida
4716,Maruti Suzuki,Swift,VXi,Manual,Petrol,650000.0,31621,4,Meerut
4717,Maruti Suzuki,Swift,VXi,Manual,Petrol,265000.0,67000,11,Ahmedabad
4718,Maruti Suzuki,Alto,LXi BS-III[2005-2010],Manual,Petrol,140000.0,61891,14,Faridabad
4719,Maruti Suzuki,Swift,VXi,Manual,Petrol,450000.0,61000,11,Bangalore
4720,Maruti Suzuki,Ciaz,VDi [2014-2015][2014-2017],Manual,Diesel,565000.0,87000,9,Gulbarga
4721,Maruti Suzuki,Celerio,VXi,Manual,Petrol,450000.0,75000,5,Gulbarga
4722,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,390000.0,95000,7,Chennai
4723,Maruti Suzuki,Dzire,VXi,Automatic,Petrol,350000.0,66000,8,Gurgaon
4724,Maruti Suzuki,Alto K10,VXi,Automatic,Petrol,250000.0,101343,6,Faridabad
4725,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,575000.0,99000,12,Mohali
4726,Maruti Suzuki,Celerio,VXi CNG,Manual,Petrol,560000.0,97033,3,Meerut
4727,Maruti Suzuki,Celerio,VXi,Manual,Petrol,485000.0,119075,5,Noida
4728,Maruti Suzuki,Vitara Brezza,ZDi[2016-2020],Automatic,Diesel,750000.0,67868,8,Bangalore
4729,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,360000.0,69519,10,Mysore
4730,Maruti Suzuki,Ertiga,VXi,Automatic,Petrol,830000.0,87332,6,Faridabad
4731,Maruti Suzuki,Ertiga,VXi,Automatic,Petrol,680000.0,112262,10,Faridabad
4732,Maruti Suzuki,Dzire,VXi,Manual,Petrol,535000.0,52723,5,Ghaziabad
4733,Maruti Suzuki,Alto,LXI[2000-2005],Manual,Petrol,145000.0,123243,14,Howrah
4734,Maruti Suzuki,Swift,VDi[2011-2014],Manual,Diesel,330000.0,175432,13,Howrah
4735,Maruti Suzuki,Alto,LXi CNG[2010-2013],Manual,Petrol,170000.0,109243,13,Thane
4736,Maruti Suzuki,Dzire,ZXi Plus,Manual,Petrol,570000.0,25000,6,Gulbarga
4737,Maruti Suzuki,Ciaz,Alpha 1.5,Manual,Diesel,525000.0,67000,7,Ranga
4738,Maruti Suzuki,Ertiga,ZXi,Manual,Petrol,550000.0,65000,9,Bangalore
4739,Maruti Suzuki,Swift,VXi,Manual,Petrol,555000.0,100000,7,Mysore
4740,Maruti Suzuki,Ertiga,ZXi Plus[2018-2022],Manual,Petrol,935000.0,60000,5,Thane
4741,Maruti Suzuki,Omni,LPG BS-III,Manual,Petrol,145000.0,90000,15,Lucknow
4742,Maruti Suzuki,Dzire,VXi,Manual,Petrol,555000.0,50000,7,Chennai
4743,Maruti Suzuki,Swift,VXi,Manual,Petrol,225000.0,85000,16,Meerut
4744,Maruti Suzuki,Eeco,5 STR AC,Manual,Petrol,250000.0,98000,14,Kharagpur
4745,Maruti Suzuki,Eeco,5 STR AC,Manual,Petrol,585000.0,30000,2,Gurgaon
4746,Maruti Suzuki,Wagon R,VXi 1.0[2019-2022],Automatic,Petrol,340000.0,72301,8,Delhi
4747,Maruti Suzuki,XL6,Alpha MT Petrol,Manual,Petrol,1050000.0,55830,3,Delhi
4748,Maruti Suzuki,Ciaz,Delta 1.4 AT[2017-2018],Manual,Petrol,575000.0,55000,6,Gulbarga
4749,Maruti Suzuki,Alto,LXI[2000-2005],Manual,Petrol,240000.0,1000,9,Ambala
4750,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,475000.0,65000,5,Navi
4751,Maruti Suzuki,S-Cross,Zeta 1.6[2014-2017],Manual,Diesel,315000.0,95000,9,Chennai
4752,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,185000.0,85000,16,Coimbatore
4753,Maruti Suzuki,Baleno,Alpha 1.2[2015-2019],Manual,Petrol,790000.0,36362,2,Gurgaon
4754,Maruti Suzuki,Baleno,Zeta[2019-2022],Automatic,Petrol,515000.0,41000,7,Chennai
4755,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,389000.0,61000,12,Pune
4756,Maruti Suzuki,Wagon R,VXI 1.0,Manual,Petrol,155000.0,46000,14,Lucknow
4757,Maruti Suzuki,Baleno,Delta MT,Manual,Petrol,515000.0,41000,6,Lucknow
4758,Maruti Suzuki,Grand Vitara,Alpha Smart Hybrid [2022-2023],Manual,Petrol,1475000.0,16339,1,Faridabad
4759,Maruti Suzuki,Swift,ZXi,Manual,Petrol,379000.0,67000,12,Hyderabad
4760,Maruti Suzuki,Celerio,VXi,Automatic,Petrol,585000.0,62000,4,Gurgaon
4761,Maruti Suzuki,Alto 800,LXi,Manual,Petrol,299000.0,22000,8,Vadodara
4762,Maruti Suzuki,Alto 800,Vxi[2012-2016],Manual,Petrol,210000.0,70000,12,Kharar
4763,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,389000.0,78000,9,Kharar
4764,Maruti Suzuki,Alto K10,VXi,Manual,Petrol,275000.0,83108,11,Pune
4765,Maruti Suzuki,Celerio,ZDi [2015-2017][2014-2017],Automatic,Diesel,435000.0,98000,9,Sangli
4766,Maruti Suzuki,Alto,LXI[2000-2005],Manual,Petrol,210000.0,68503,14,Gurgaon
4767,Maruti Suzuki,Ritz,Vdi BS-IV,Manual,Diesel,345000.0,56265,13,Mumbai
4768,Maruti Suzuki,Swift,VDi[2011-2014],Manual,Diesel,434000.0,62000,12,Coimbatore
4769,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,110000.0,108541,13,Chandigarh
4770,Maruti Suzuki,Dzire,VXi,Manual,Petrol,375000.0,76000,11,Kharar
4771,Maruti Suzuki,Swift,LXi [2018-2019][2018-2021],Manual,Petrol,435000.0,28000,5,Panchkula
4772,Maruti Suzuki,Dzire,VXi,Manual,Petrol,345000.0,58000,10,Mohali
4773,Maruti Suzuki,Baleno,Zeta MT,Manual,Petrol,299000.0,80000,9,Kharar
4774,Maruti Suzuki,Dzire,VDi AMT[2017-2020],Automatic,Diesel,465000.0,68000,7,Mohali
4775,Maruti Suzuki,Dzire,LDi[2017-2020],Manual,Diesel,475000.0,80000,7,Lucknow
4776,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,565000.0,90000,6,Gulbarga
4777,Maruti Suzuki,Dzire,VDi AMT[2017-2020],Automatic,Diesel,495000.0,57000,7,Ranga
4778,Maruti Suzuki,Dzire,LDi Special Edition[2017-2020],Automatic,Diesel,450000.0,80219,7,Ranga
4779,Maruti Suzuki,Wagon R,VXI 1.0 [2022-2023],Manual,Petrol,559000.0,32000,2,Coimbatore
4780,Maruti Suzuki,Ciaz,ZXi[2014-2017],Manual,Petrol,419000.0,63000,8,Ranga
4781,Maruti Suzuki,Dzire,VDi[2017-2020],Manual,Diesel,399000.0,81000,9,Kolkata
4782,Maruti Suzuki,Ertiga,ZDI + SHVS[2015-2018],Manual,Diesel,750000.0,73000,7,Faridabad
4783,Maruti Suzuki,Baleno,Alpha MT,Manual,Petrol,499000.0,79000,8,Ghaziabad
4784,Maruti Suzuki,Swift,VXi,Automatic,Petrol,649000.0,28000,6,Ludhiana
4785,Maruti Suzuki,Wagon R,VXI 1.0,Manual,Petrol,295000.0,61000,13,Gurgaon
4786,Maruti Suzuki,Baleno,Delta 1.2[2015-2019],Manual,Diesel,590000.0,69000,8,Chandigarh
4787,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,340000.0,67000,9,Mumbai
4788,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,580000.0,33000,10,Ranga
4789,Maruti Suzuki,Alto 800,VXi,Manual,Petrol,340000.0,11000,6,Mohali
4790,Maruti Suzuki,Alto 800,VXi,Manual,Petrol,299999.0,11000,6,Pune
4791,Maruti Suzuki,Swift DZire,VDI[2011-2015],Manual,Diesel,570000.0,83692,10,Mohali
4792,Maruti Suzuki,Swift,VDi[2011-2014],Manual,Diesel,475000.0,83000,11,Ahmedabad
4793,Maruti Suzuki,Ertiga,VXi CNG,Manual,Petrol,1025000.0,79000,4,Ludhiana
4794,Maruti Suzuki,S-Cross,Delta 1.3[2014-2017],Manual,Diesel,625000.0,146000,8,Ludhiana
4795,Maruti Suzuki,Alto 800,VXi,Automatic,Petrol,259000.0,31500,6,Chandigarh
4796,Maruti Suzuki,Celerio,ZXi,Manual,Petrol,465000.0,48000,10,Kharagpur
4797,Maruti Suzuki,Baleno,Delta 1.2 AT[2015-2019],Automatic,Petrol,449000.0,45236,6,Kharar
4798,Maruti Suzuki,Swift DZire,VDI[2011-2015],Manual,Diesel,365000.0,228000,13,Mumbai
4799,Maruti Suzuki,SX4,VXi,Manual,Petrol,285000.0,80051,12,Mysore
4800,Maruti Suzuki,Zen,VXi BS-II,Manual,Petrol,90000.0,62000,14,Hyderabad
4801,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,165000.0,88000,13,Chennai
4802,Maruti Suzuki,Swift,VXi,Manual,Petrol,235000.0,87000,12,Thane
4803,Maruti Suzuki,Swift,LXi,Manual,Petrol,150000.0,78000,14,Lucknow
4804,Maruti Suzuki,Dzire,VXi,Manual,Petrol,175000.0,62000,13,Kharagpur
4805,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,335000.0,55000,7,Ludhiana
4806,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,495000.0,65000,10,Navi
4807,Maruti Suzuki,S-Cross,Zeta 1.3[2017-2020],Manual,Diesel,575000.0,61500,6,Thane
4808,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,265000.0,62000,10,Noida
4809,Maruti Suzuki,Brezza,ZXi Plus AT,Automatic,Petrol,1450000.0,15000,2,Kharar
4810,Maruti Suzuki,XL6,Zeta AT Petrol,Automatic,Petrol,770000.0,45000,5,Kharar
4811,Maruti Suzuki,Dzire,LXi,Manual,Petrol,490000.0,60642,3,Ghaziabad
4812,Maruti Suzuki,Baleno,Zeta MT,Manual,Petrol,425000.0,65000,8,Kolkata
4813,Maruti Suzuki,Vitara Brezza,ZDi[2016-2020],Manual,Diesel,460000.0,67000,8,Navi
4814,Maruti Suzuki,Swift Dzire,VXi[2008-2010],Manual,Petrol,130000.0,65000,14,Thane
4815,Maruti Suzuki,Swift Dzire,LDI[2015-2017],Manual,Diesel,325000.0,65000,8,Bangalore
4816,Maruti Suzuki,Swift,VXi[2018-2021],Manual,Petrol,635000.0,62000,6,Kharar
4817,Maruti Suzuki,Swift,LXi,Manual,Petrol,370000.0,96000,13,Gulbarga
4818,Maruti Suzuki,Baleno,Delta MT,Manual,Petrol,399000.0,43256,8,Mohali
4819,Maruti Suzuki,Ertiga,ZXi Plus,Manual,Petrol,839000.0,11456,5,Noida
4820,Maruti Suzuki,Ignis,Delta 1.2 AMT,Automatic,Petrol,440000.0,75672,5,Coimbatore
4821,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,825000.0,50000,4,Hyderabad
4822,Maruti Suzuki,Baleno,Delta 1.2[2015-2019],Manual,Petrol,475000.0,65000,6,Ambala
4823,Maruti Suzuki,Ciaz,ZDi+ [2014-2015][2014-2017],Manual,Diesel,390000.0,82000,9,Howrah
4824,Maruti Suzuki,Celerio,ZXi,Manual,Petrol,415000.0,28000,4,Thane
4825,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,445000.0,72000,10,Howrah
4826,Maruti Suzuki,Ignis,Delta 1.2 MT,Manual,Petrol,465000.0,68996,5,Kharagpur
4827,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,175000.0,78000,11,Mumbai
4828,Maruti Suzuki,Dzire,VXi,Manual,Petrol,275000.0,47000,10,Mohali
4829,Maruti Suzuki,Ertiga,VXi CNG,Manual,Petrol,639000.0,79000,6,Mohali
4830,Maruti Suzuki,Dzire,LXi,Manual,Petrol,380000.0,70000,8,Pune
4831,Maruti Suzuki,Celerio,VXi,Manual,Petrol,475000.0,84000,4,Kolkata
4832,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,375000.0,71000,6,Coimbatore
4833,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,195000.0,73000,12,Faridabad
4834,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,375000.0,74000,6,Coimbatore
4835,Maruti Suzuki,Eeco,5 STR AC CNG,Manual,Petrol,485000.0,68000,4,Mysore
4836,Maruti Suzuki,Ignis,Sigma 1.2 MT,Manual,Petrol,495000.0,27000,2,Surat
4837,Maruti Suzuki,Celerio,VXi AMT,Automatic,Petrol,295000.0,23000,10,Kharagpur
4838,Maruti Suzuki,S-Presso,VXi AMT[2019-2022],Automatic,Petrol,440000.0,14000,4,Panchkula
4839,Maruti Suzuki,Baleno,Delta 1.2 AT[2015-2019],Manual,Petrol,425000.0,58000,7,Thane
4840,Maruti Suzuki,Baleno,Delta 1.3[2019-2022],Manual,Petrol,575000.0,35000,2,Mumbai
4841,Maruti Suzuki,Baleno,Delta 1.2 AT[2015-2019],Manual,Petrol,565000.0,60000,6,Meerut
4842,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,675999.0,34116,1,Ahmedabad
4843,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,550000.0,98000,3,Vadodara
4844,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,640000.0,95000,6,Gurgaon
4845,Maruti Suzuki,Ciaz,ZXI+[2014-2017],Manual,Petrol,550000.0,100000,8,Lucknow
4846,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,549999.0,54300,3,Navi
4847,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,349999.0,82000,9,Mohali
4848,Maruti Suzuki,SX4,VXi CNG,Manual,Petrol,265999.0,62000,12,Thane
4849,Maruti Suzuki,Baleno,Delta MT,Manual,Petrol,799999.0,15000,2,Gurgaon
4850,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,325000.0,79000,9,Chennai
4851,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,975000.0,97000,4,Chandigarh
4852,Maruti Suzuki,Celerio,ZXi,Manual,Petrol,435000.0,80000,5,Delhi
4853,Maruti Suzuki,Dzire,VXi,Manual,Petrol,465000.0,76000,8,Ranga
4854,Maruti Suzuki,Alto 800,LXi,Manual,Petrol,225000.0,58000,10,Gulbarga
4855,Maruti Suzuki,Baleno,Delta AGS [2022-2023],Automatic,Petrol,745000.0,40000,2,Noida
4856,Maruti Suzuki,Baleno,Delta 1.2[2015-2019],Manual,Petrol,565000.0,45000,5,Bangalore
4857,Maruti Suzuki,Wagon R,VXI 1.0 CNG,Manual,Petrol,500000.0,45000,3,Kolkata
4858,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,530000.0,110000,4,Ambala
4859,Maruti Suzuki,Dzire,ZDi[2017-2020],Automatic,Diesel,820000.0,107000,5,Ranga
4860,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,650000.0,17000,2,Navi
4861,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,850000.0,71000,5,Mohali
4862,Maruti Suzuki,Alto,LXi CNG[2010-2013],Manual,Petrol,250000.0,76000,9,Gurgaon
4863,Maruti Suzuki,Ciaz,Alpha 1.3 Diesel,Automatic,Petrol,490000.0,90000,7,Howrah
4864,Maruti Suzuki,Baleno,Zeta 1.2[2015-2019],Automatic,Diesel,550000.0,70000,6,Ghaziabad
4865,Maruti Suzuki,Dzire,VXi,Manual,Petrol,425000.0,75000,9,Lucknow
4866,Maruti Suzuki,Ciaz,Alpha 1.5 AT,Automatic,Petrol,750000.0,48000,5,Meerut
4867,Maruti Suzuki,Swift Dzire,ZXI[2015-2017],Manual,Petrol,825000.0,40000,2,Noida
4868,Maruti Suzuki,Swift,LXi,Manual,Petrol,285000.0,73000,10,Chandigarh
4869,Maruti Suzuki,Dzire,VXi,Manual,Petrol,375000.0,75000,9,Chennai
4870,Maruti Suzuki,Celerio,VXi AMT,Automatic,Petrol,485000.0,42000,4,Panchkula
4871,Maruti Suzuki,Vitara Brezza,ZDi[2016-2020],Automatic,Diesel,795000.0,62000,6,Ludhiana
4872,Maruti Suzuki,Baleno,Delta AGS,Manual,Petrol,685000.0,23000,3,Meerut
4873,Maruti Suzuki,Vitara Brezza,ZDi AGS[2016-2020],Manual,Diesel,935000.0,60000,5,Pune
4874,Maruti Suzuki,Dzire,LXi [2020-2023],Manual,Petrol,589000.0,51000,3,Meerut
4875,Maruti Suzuki,S-Presso,VXi,Automatic,Petrol,450000.0,46000,5,Ranga
4876,Maruti Suzuki,Wagon R,VXI 1.0,Automatic,Petrol,525000.0,53000,4,Delhi
4877,Maruti Suzuki,Swift DZire,VXI[2011-2015],Manual,Petrol,365000.0,70000,10,Bangalore
4878,Maruti Suzuki,Vitara Brezza,ZDi Plus AGS[2016-2020],Automatic,Diesel,950000.0,45000,4,Lucknow
4879,Maruti Suzuki,Ciaz,Alpha 1.3 Diesel,Manual,Diesel,750000.0,81000,5,Panchkula
4880,Maruti Suzuki,Dzire,VXi,Manual,Petrol,535000.0,57000,7,Mumbai
4881,Maruti Suzuki,Alto,LXi CNG[2010-2013],Manual,Petrol,330000.0,68000,4,Meerut
4882,Maruti Suzuki,Swift,VDi RS[2011-2014],Automatic,Diesel,350000.0,55000,8,Ambala
4883,Maruti Suzuki,Swift,ZXi[2011-2014],Manual,Petrol,395000.0,54000,7,Mumbai
4884,Maruti Suzuki,Celerio,VXi,Manual,Petrol,350000.0,69000,7,Vadodara
4885,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,215000.0,55000,12,Gulbarga
4886,Maruti Suzuki,Swift,ZXi,Manual,Petrol,260000.0,50000,10,Lucknow
4887,Maruti Suzuki,Swift,VXi,Manual,Petrol,340000.0,72000,8,Howrah
4888,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,390000.0,45000,6,Mohali
4889,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,190000.0,59000,13,Ahmedabad
4890,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,320000.0,72000,7,Hyderabad
4891,Maruti Suzuki,Eeco,5 STR AC CNG,Manual,Petrol,375000.0,60000,7,Chennai
4892,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,340000.0,80000,7,Navi
4893,Maruti Suzuki,Brezza,LXi,Manual,Petrol,799000.0,53000,3,Kharagpur
4894,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,170000.0,44000,12,Ranga
4895,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,799000.0,53000,5,Ahmedabad
4896,Maruti Suzuki,Baleno,Sigma MT,Manual,Petrol,485000.0,45000,5,Noida
4897,Maruti Suzuki,Baleno,Delta MT,Manual,Petrol,595000.0,18000,6,Meerut
4898,Maruti Suzuki,Ertiga,VXi CNG,Manual,Petrol,550000.0,55000,10,Delhi
4899,Maruti Suzuki,Vitara Brezza,ZDi Plus[2016-2020],Manual,Diesel,750000.0,110582,7,Mohali
4900,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,750000.0,37000,4,Ludhiana
4901,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,480000.0,68000,7,Bangalore
4902,Maruti Suzuki,Ertiga,ZXi,Manual,Petrol,750000.0,110000,7,Ludhiana
4903,Maruti Suzuki,Ciaz,ZXI+[2014-2017],Automatic,Petrol,595000.0,48000,8,Bangalore
4904,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,450000.0,48000,4,Mysore
4905,Maruti Suzuki,Vitara Brezza,ZDi[2016-2020],Manual,Diesel,650000.0,56000,4,Chennai
4906,Maruti Suzuki,Ciaz,Delta 1.3 Diesel,Manual,Diesel,665000.0,62000,5,Meerut
4907,Maruti Suzuki,Dzire,VXi,Manual,Petrol,550000.0,55000,7,Thane
4908,Maruti Suzuki,Wagon R,VXI 1.0 AGS,Automatic,Petrol,495000.0,74740,4,Noida
4909,Maruti Suzuki,Wagon R,VXI 1.0,Manual,Petrol,405000.0,25000,6,Chennai
4910,Maruti Suzuki,Baleno,Zeta 1.2 AT[2015-2019],Automatic,Petrol,525000.0,20300,7,Bangalore
4911,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,875000.0,61200,4,Lucknow
4912,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,845000.0,34200,5,Bangalore
4913,Maruti Suzuki,Celerio,VXi,Automatic,Petrol,370000.0,68000,7,Surat
4914,Maruti Suzuki,Ciaz,Delta 1.5,Automatic,Petrol,575000.0,50000,6,Mumbai
4915,Maruti Suzuki,Ciaz,Delta Hybrid 1.5 [2018-2020],Manual,Petrol,650000.0,42000,6,Navi
4916,Maruti Suzuki,Wagon R,VXI 1.0,Automatic,Petrol,345000.0,82000,8,Mysore
4917,Maruti Suzuki,Ciaz,Delta Hybrid 1.5 [2018-2020],Manual,Petrol,699000.0,75000,5,Gulbarga
4918,Maruti Suzuki,Baleno,Zeta AGS,Manual,Petrol,425000.0,68000,9,Faridabad
4919,Maruti Suzuki,Baleno,Delta MT,Manual,Petrol,475000.0,52000,7,Ghaziabad
4920,Maruti Suzuki,Dzire,VXi,Manual,Petrol,430000.0,55000,8,Lucknow
4921,Maruti Suzuki,Dzire,LXi,Manual,Petrol,400000.0,78000,9,Mumbai
4922,Maruti Suzuki,Wagon R,VXi Minor[2006-2010],Manual,Petrol,260000.0,45000,11,Navi
4923,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,650000.0,45000,7,Lucknow
4924,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,650000.0,43000,8,Gurgaon
4925,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,650000.0,85000,8,Ludhiana
4926,Maruti Suzuki,Wagon R,LXI 1.0 CNG,Manual,Petrol,550000.0,45000,3,Thane
4927,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Automatic,Diesel,600000.0,52000,6,Gulbarga
4928,Maruti Suzuki,Baleno,Delta AGS,Automatic,Petrol,475000.0,62000,7,Delhi
4929,Maruti Suzuki,Alto,LXi CNG[2010-2013],Manual,Petrol,250000.0,46000,9,Surat
4930,Maruti Suzuki,Dzire,VXi,Manual,Petrol,575000.0,84000,6,Ghaziabad
4931,Maruti Suzuki,Dzire,VXi,Manual,Petrol,525000.0,78000,8,Meerut
4932,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Automatic,Petrol,580000.0,55000,8,Surat
4933,Maruti Suzuki,Dzire,VDi[2017-2020],Manual,Diesel,525000.0,91000,9,Kharar
4934,Maruti Suzuki,Swift,LXi,Manual,Petrol,130000.0,70000,18,Ludhiana
4935,Maruti Suzuki,Swift,VDi[2011-2014],Manual,Diesel,350000.0,65000,12,Sangli
4936,Maruti Suzuki,Swift,ZXi,Manual,Petrol,310000.0,75000,13,Faridabad
4937,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Petrol,735000.0,45000,5,Coimbatore
4938,Maruti Suzuki,Celerio,ZXi,Manual,Petrol,425000.0,45000,7,Kolkata
4939,Maruti Suzuki,Ertiga,ZXi CNG,Manual,Petrol,800000.0,61000,6,Panchkula
4940,Maruti Suzuki,Swift,VDi[2005-2010],Manual,Diesel,231000.0,73000,16,Faridabad
4941,Maruti Suzuki,Vitara Brezza,ZDi Plus[2016-2020],Manual,Diesel,830000.0,85530,6,Ahmedabad
4942,Maruti Suzuki,Ertiga,VDi[2012-2015],Manual,Diesel,625000.0,135000,9,Delhi
4943,Maruti Suzuki,Wagon R,LXI 1.0,Manual,Petrol,299000.0,75000,11,Faridabad
4944,Maruti Suzuki,Dzire,VXi,Automatic,Petrol,549000.0,110643,8,Vadodara
4945,Maruti Suzuki,Ritz,Vxi BS-IV,Manual,Petrol,365000.0,66000,12,Gurgaon
4946,Maruti Suzuki,Celerio,ZXi,Automatic,Petrol,485000.0,77000,7,Chennai
4947,Maruti Suzuki,Ertiga,ZDi[2012-2015],Manual,Diesel,735000.0,60000,10,Panchkula
4948,Maruti Suzuki,Swift,VDi[2005-2010],Manual,Diesel,340000.0,90000,13,Mysore
4949,Maruti Suzuki,Celerio,VXi,Manual,Petrol,345000.0,74000,9,Bangalore
4950,Maruti Suzuki,Ritz,Zxi BS-IV[2009-2012],Manual,Petrol,290000.0,46800,15,Noida
4951,Maruti Suzuki,SX4,ZXi,Manual,Petrol,220000.0,90000,14,Kharagpur
4952,Maruti Suzuki,Swift,VDi[2005-2010],Manual,Diesel,325000.0,95000,14,Howrah
4953,Maruti Suzuki,Swift,VDi[2014-2018],Manual,Diesel,545000.0,16000,9,Chennai
4954,Maruti Suzuki,Swift,VXi,Manual,Petrol,325000.0,60000,13,Mysore
4955,Maruti Suzuki,Zen,LXi BS-II,Manual,Petrol,225000.0,73000,14,Mumbai
4956,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,1080000.0,51000,2,Chandigarh
4957,Maruti Suzuki,Dzire,VDi[2017-2020],Automatic,Diesel,405000.0,91000,12,Kharar
4958,Maruti Suzuki,Dzire,VDi[2017-2020],Manual,Diesel,475000.0,77000,11,Howrah
4959,Maruti Suzuki,Wagon R,ZXI 1.2 AGS,Automatic,Petrol,495000.0,15000,5,Ludhiana
4960,Maruti Suzuki,Wagon R,VXi 1.0 AMT[2019-2022],Automatic,Petrol,380000.0,58200,7,Ghaziabad
4961,Maruti Suzuki,Ertiga,VXi,Automatic,Petrol,935000.0,81000,4,Hyderabad
4962,Maruti Suzuki,Baleno,Zeta MT,Manual,Petrol,675000.0,11000,4,Ludhiana
4963,Maruti Suzuki,S-Presso,VXi,Manual,Petrol,425000.0,16000,2,Mysore
4964,Maruti Suzuki,Ertiga,VXi,Manual,Petrol,945000.0,44400,3,Lucknow
4965,Maruti Suzuki,Ritz,Vxi AT BS-IV,Manual,Petrol,210000.0,60000,13,Vadodara
4966,Maruti Suzuki,Grand Vitara,Zeta Smart Hybrid,Automatic,Petrol,1450000.0,13400,1,Kharar
4967,Maruti Suzuki,Wagon R,LXi CNG[2006-2010],Manual,Petrol,55000.0,55000,10,Navi
4968,Maruti Suzuki,Vitara Brezza,VDi[2016-2020],Manual,Diesel,649000.0,47000,8,Mohali
4969,Maruti Suzuki,Swift,VDi RS[2011-2014],Manual,Diesel,425000.0,50000,10,Kharagpur
4970,Maruti Suzuki,Wagon R,VXI 1.0,Manual,Petrol,260000.0,78000,11,Mysore
4971,Maruti Suzuki,Dzire,VDi[2017-2020],Manual,Diesel,335000.0,94000,11,Kharar
4972,Maruti Suzuki,Alto,LXi BS-IV[2010-2013],Manual,Petrol,235000.0,68000,11,Meerut
4973,Maruti Suzuki,Dzire,VXi,Automatic,Petrol,610000.0,76409,6,Sangli
4974,Maruti Suzuki,Dzire,VXi,Manual,Petrol,345000.0,75000,12,Mumbai
4975,Maruti Suzuki,Vitara Brezza,ZDi[2016-2020],Automatic,Diesel,945000.0,84000,4,Mohali
